,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
809,M_his__L_c,L-Histidine,C6H9N3O2,0,C6H9N3O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00572, metanetx.chemical:MNXM1107769, seed.compound:cpd00119","seed.compound:cpd00572, metanetx.chemical:MNXM1107769, seed.compound:cpd00119","seed.compound:cpd00572, metanetx.chemical:MNXM1107769, seed.compound:cpd00119",Same
810,M_his__L_e,L-Histidine,C6H9N3O2,0,C6H9N3O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00572, metanetx.chemical:MNXM1107769, seed.compound:cpd00119","seed.compound:cpd00572, metanetx.chemical:MNXM1107769, seed.compound:cpd00119","seed.compound:cpd00572, metanetx.chemical:MNXM1107769, seed.compound:cpd00119",Same
811,M_inost_c,Myo-Inositol,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00121, metanetx.chemical:MNXM1105941, seed.compound:cpd21131","seed.compound:cpd00121, metanetx.chemical:MNXM1105941, seed.compound:cpd21131","seed.compound:cpd00121, metanetx.chemical:MNXM1105941, seed.compound:cpd21131",Same
812,M_inost_e,Myo-Inositol,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00121, metanetx.chemical:MNXM1105941, seed.compound:cpd21131","seed.compound:cpd00121, metanetx.chemical:MNXM1105941, seed.compound:cpd21131","seed.compound:cpd00121, metanetx.chemical:MNXM1105941, seed.compound:cpd21131",Same
813,M_lcts_c,Lactose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354","seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354","seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354",Same
814,M_lcts_e,Lactose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354","seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354","seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354",Same
815,M_lcts_p,Lactose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354","seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354","seed.compound:cpd03809, seed.compound:cpd00208, seed.compound:cpd01354",Same
816,M_leu__L_c,L-Leucine,C6H13NO2,0,C6H13NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15143, seed.compound:cpd00107, metanetx.chemical:MNXM1106761","seed.compound:cpd15143, seed.compound:cpd00107, metanetx.chemical:MNXM1106761","seed.compound:cpd15143, seed.compound:cpd00107, metanetx.chemical:MNXM1106761",Same
817,M_leu__L_e,L-Leucine,C6H13NO2,0,C6H13NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15143, seed.compound:cpd00107, metanetx.chemical:MNXM1106761","seed.compound:cpd15143, seed.compound:cpd00107, metanetx.chemical:MNXM1106761","seed.compound:cpd15143, seed.compound:cpd00107, metanetx.chemical:MNXM1106761",Same
818,M_leuleu_c,Leucylleucine,C12H24N2O3,0,C12H24N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833","metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833","metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833",Same
819,M_leuleu_e,Leucylleucine,C12H24N2O3,0,C12H24N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833","metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833","metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833",Same
820,M_leuleu_p,Leucylleucine,C12H24N2O3,0,C12H24N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833","metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833","metanetx.chemical:MNXM729832, seed.compound:cpd08189, metanetx.chemical:MNXM729833",Same
821,M_lys__L_c,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039","seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039","seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039",Same
822,M_lys__L_e,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039","seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039","seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039",Same
823,M_lys__L_p,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039","seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039","seed.compound:cpd19182, metanetx.chemical:MNXM1106164, seed.compound:cpd00039",Same
824,M_malcoa_c,Malonyl CoA C24H33N7O19P3S,C24H33N7O19P3S,-5,C24H33N7O19P3S,-5,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106093, seed.compound:cpd00070, seed.compound:cpd12270","metanetx.chemical:MNXM1106093, seed.compound:cpd00070, seed.compound:cpd12270","metanetx.chemical:MNXM1106093, seed.compound:cpd00070, seed.compound:cpd12270",Same
825,M_malt_c,Maltose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00179, seed.compound:cpd00665, metanetx.chemical:MNXM1106002","seed.compound:cpd00179, seed.compound:cpd00665, metanetx.chemical:MNXM1106002","seed.compound:cpd00179, seed.compound:cpd00665, metanetx.chemical:MNXM1106002",Same
826,M_malt_e,Maltose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00179, seed.compound:cpd00665, metanetx.chemical:MNXM1106002","seed.compound:cpd00179, seed.compound:cpd00665, metanetx.chemical:MNXM1106002","seed.compound:cpd00179, seed.compound:cpd00665, metanetx.chemical:MNXM1106002",Same
827,M_maltttr_c,Maltotetraose,C24H42O21,0,C24H42O21,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01399, seed.compound:cpd01376, metanetx.chemical:MNXM738268","seed.compound:cpd01399, seed.compound:cpd01376, metanetx.chemical:MNXM738268","seed.compound:cpd01399, seed.compound:cpd01376, metanetx.chemical:MNXM738268",Same
828,M_man_c,D-Mannose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd27437, metanetx.chemical:MNXM1105842, seed.compound:cpd00138","seed.compound:cpd27437, metanetx.chemical:MNXM1105842, seed.compound:cpd00138","seed.compound:cpd27437, metanetx.chemical:MNXM1105842, seed.compound:cpd00138",Same
829,M_man_e,D-Mannose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd27437, metanetx.chemical:MNXM1105842, seed.compound:cpd00138","seed.compound:cpd27437, metanetx.chemical:MNXM1105842, seed.compound:cpd00138","seed.compound:cpd27437, metanetx.chemical:MNXM1105842, seed.compound:cpd00138",Same
830,M_metsox_R__L_c,L-methionine-R-sulfoxide,C5H11NO3S,0,C5H11NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15497, seed.compound:cpd14720, metanetx.chemical:MNXM2245","seed.compound:cpd15497, seed.compound:cpd14720, metanetx.chemical:MNXM2245","seed.compound:cpd15497, seed.compound:cpd14720, metanetx.chemical:MNXM2245",Same
831,M_metsox_R__L_e,L-methionine-R-sulfoxide,C5H11NO3S,0,C5H11NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15497, seed.compound:cpd14720, metanetx.chemical:MNXM2245","seed.compound:cpd15497, seed.compound:cpd14720, metanetx.chemical:MNXM2245","seed.compound:cpd15497, seed.compound:cpd14720, metanetx.chemical:MNXM2245",Same
832,M_mi1p__D_c,1D-myo-Inositol 1-phosphate,C6H11O9P,-2,C6H11O9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00867, metanetx.chemical:MNXM737935, metanetx.chemical:MNXM737936","seed.compound:cpd00867, metanetx.chemical:MNXM737935, metanetx.chemical:MNXM737936","seed.compound:cpd00867, metanetx.chemical:MNXM737935, metanetx.chemical:MNXM737936",Same
833,M_mmcoa__S_c,(S)-Methylmalonyl-CoA,C25H35N7O19P3S,-5,C25H35N7O19P3S,-5,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1107905, metanetx.chemical:MNXM1107904, seed.compound:cpd00519","metanetx.chemical:MNXM1107905, metanetx.chemical:MNXM1107904, seed.compound:cpd00519","metanetx.chemical:MNXM1107905, metanetx.chemical:MNXM1107904, seed.compound:cpd00519",Same
834,M_mn2_c,Manganese,Mn,2,Mn,2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863","metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863","metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863",Same
835,M_mn2_e,Manganese,Mn,2,Mn,2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863","metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863","metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863",Same
836,M_mn2_p,Manganese,Mn,2,Mn,2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863","metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863","metanetx.chemical:MNXM2255, seed.compound:cpd00030, seed.compound:cpd20863",Same
837,M_mnl1p_c,D-Mannitol 1-phosphate,C6H13O9P,-2,C6H13O9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00491, seed.compound:cpd27436, metanetx.chemical:MNXM90126","seed.compound:cpd00491, seed.compound:cpd27436, metanetx.chemical:MNXM90126","seed.compound:cpd00491, seed.compound:cpd27436, metanetx.chemical:MNXM90126",Same
838,M_orn_c,Ornithine,C5H13N2O2,1,C5H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175","seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175","seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175",Same
839,M_orn_e,Ornithine,C5H13N2O2,1,C5H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175","seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175","seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175",Same
840,M_orn_p,Ornithine,C5H13N2O2,1,C5H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175","seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175","seed.compound:cpd19016, seed.compound:cpd00064, metanetx.chemical:MNXM741175",Same
841,M_ppcoa_c,Propanoyl-CoA,C24H36N7O17P3S,-4,C24H36N7O17P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd12196, metanetx.chemical:MNXM1106156, seed.compound:cpd00086","seed.compound:cpd12196, metanetx.chemical:MNXM1106156, seed.compound:cpd00086","seed.compound:cpd12196, metanetx.chemical:MNXM1106156, seed.compound:cpd00086",Same
842,M_ppp9_c,Protoporphyrin,C34H32N4O4,-2,C34H32N4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd01476, metanetx.chemical:MNXM1108136, metanetx.chemical:MNXM1108135","seed.compound:cpd01476, metanetx.chemical:MNXM1108136, metanetx.chemical:MNXM1108135","seed.compound:cpd01476, metanetx.chemical:MNXM1108136, metanetx.chemical:MNXM1108135",Same
843,M_pro__L_c,L-Proline,C5H9NO2,0,C5H9NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140","metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140","metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140",Same
844,M_pro__L_e,L-Proline,C5H9NO2,0,C5H9NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140","metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140","metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140",Same
845,M_pro__L_p,L-Proline,C5H9NO2,0,C5H9NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140","metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140","metanetx.chemical:MNXM114, seed.compound:cpd00129, seed.compound:cpd15140",Same
846,M_ptrc_c,Putrescine,C4H14N2,2,C4H14N2,2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215","metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215","metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215",Same
847,M_ptrc_e,Putrescine,C4H14N2,2,C4H14N2,2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215","metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215","metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215",Same
848,M_ptrc_p,Putrescine,C4H14N2,2,C4H14N2,2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215","metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215","metanetx.chemical:MNXM118, seed.compound:cpd00118, seed.compound:cpd12215",Same
849,M_q8h2_c,Ubiquinol-8,C49H76O4,0,C49H76O4,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM191, seed.compound:cpd15561, seed.compound:cpd29608","metanetx.chemical:MNXM191, seed.compound:cpd15561, seed.compound:cpd29608","metanetx.chemical:MNXM191, seed.compound:cpd15561, seed.compound:cpd29608",Same
850,M_rib__D_c,D-Ribose,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916","seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916","seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916",Same
851,M_rib__D_e,D-Ribose,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916","seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916","seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916",Same
852,M_rib__D_p,D-Ribose,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916","seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916","seed.compound:cpd00105, metanetx.chemical:MNXM1108051, metanetx.chemical:MNXM732916",Same
853,M_tyr__L_c,L-Tyrosine,C9H11NO3,0,C9H11NO3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM76, seed.compound:cpd00069, seed.compound:cpd30745","metanetx.chemical:MNXM76, seed.compound:cpd00069, seed.compound:cpd30745","metanetx.chemical:MNXM76, seed.compound:cpd00069, seed.compound:cpd30745",Same
854,M_tyr__L_e,L-Tyrosine,C9H11NO3,0,C9H11NO3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM76, seed.compound:cpd00069, seed.compound:cpd30745","metanetx.chemical:MNXM76, seed.compound:cpd00069, seed.compound:cpd30745","metanetx.chemical:MNXM76, seed.compound:cpd00069, seed.compound:cpd30745",Same
855,M_uamag_c,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,C28H39N5O23P2,-4,C28H39N5O23P2,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd00525, metanetx.chemical:MNXM741611, metanetx.chemical:MNXM741612","seed.compound:cpd00525, metanetx.chemical:MNXM741611, metanetx.chemical:MNXM741612","seed.compound:cpd00525, metanetx.chemical:MNXM741611, metanetx.chemical:MNXM741612",Same
856,M_ugmda_c,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C41H61N9O28P2,-4,C41H61N9O28P2,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM732166, seed.compound:cpd02932, seed.compound:cpd02968","metanetx.chemical:MNXM732166, seed.compound:cpd02932, seed.compound:cpd02968","metanetx.chemical:MNXM732166, seed.compound:cpd02932, seed.compound:cpd02968",Same
857,M_val__L_c,L-Valine,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM199, seed.compound:cpd15141, seed.compound:cpd00156","metanetx.chemical:MNXM199, seed.compound:cpd15141, seed.compound:cpd00156","metanetx.chemical:MNXM199, seed.compound:cpd15141, seed.compound:cpd00156",Same
858,M_val__L_e,L-Valine,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM199, seed.compound:cpd15141, seed.compound:cpd00156","metanetx.chemical:MNXM199, seed.compound:cpd15141, seed.compound:cpd00156","metanetx.chemical:MNXM199, seed.compound:cpd15141, seed.compound:cpd00156",Same
859,M_3hbcoa_c,(S)-3-Hydroxybutanoyl-CoA,C25H38N7O18P3S,-4,C25H38N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM162788, seed.compound:cpd00842, metanetx.chemical:MNXM1105912, metanetx.chemical:MNXM1105913","metanetx.chemical:MNXM162788, seed.compound:cpd00842, metanetx.chemical:MNXM1105912, metanetx.chemical:MNXM1105913","metanetx.chemical:MNXM162788, seed.compound:cpd00842, metanetx.chemical:MNXM1105912, metanetx.chemical:MNXM1105913",Same
860,M_4hpro_LT_c,Trans 4 Hydroxy L proline C5H9NO3,C5H9NO3,0,C5H9NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd02291, metanetx.chemical:MNXM736065, seed.compound:cpd00851, seed.compound:cpd29317","seed.compound:cpd02291, metanetx.chemical:MNXM736065, seed.compound:cpd00851, seed.compound:cpd29317","seed.compound:cpd02291, metanetx.chemical:MNXM736065, seed.compound:cpd00851, seed.compound:cpd29317",Same
861,M_acgam_e,N-Acetyl-D-glucosamine,C8H15NO6,0,C8H15NO6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00122, metanetx.chemical:MNXM1105933, metanetx.chemical:MNXM1105935, seed.compound:cpd27608","seed.compound:cpd00122, metanetx.chemical:MNXM1105933, metanetx.chemical:MNXM1105935, seed.compound:cpd27608","seed.compound:cpd00122, metanetx.chemical:MNXM1105933, metanetx.chemical:MNXM1105935, seed.compound:cpd27608",Same
862,M_acmana_c,N-Acetyl-D-mannosamine,C8H15NO6,0,C8H15NO6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM731435, seed.compound:cpd00492, metanetx.chemical:MNXM1105881, metanetx.chemical:MNXM731439","metanetx.chemical:MNXM731435, seed.compound:cpd00492, metanetx.chemical:MNXM1105881, metanetx.chemical:MNXM731439","metanetx.chemical:MNXM731435, seed.compound:cpd00492, metanetx.chemical:MNXM1105881, metanetx.chemical:MNXM731439",Same
863,M_asn__L_c,L-Asparagine,C4H8N2O3,0,C4H8N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142","metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142","metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142",Same
864,M_asn__L_e,L-Asparagine,C4H8N2O3,0,C4H8N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142","metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142","metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142",Same
865,M_asn__L_p,L-Asparagine,C4H8N2O3,0,C4H8N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142","metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142","metanetx.chemical:MNXM1107820, seed.compound:cpd00132, metanetx.chemical:MNXM1107821, seed.compound:cpd15142",Same
866,M_g1p_c,D-Glucose 1-phosphate,C6H11O9P,-2,C6H11O9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00089, metanetx.chemical:MNXM1106066, metanetx.chemical:MNXM1106068, metanetx.chemical:MNXM1106065","seed.compound:cpd00089, metanetx.chemical:MNXM1106066, metanetx.chemical:MNXM1106068, metanetx.chemical:MNXM1106065","seed.compound:cpd00089, metanetx.chemical:MNXM1106066, metanetx.chemical:MNXM1106068, metanetx.chemical:MNXM1106065",Same
867,M_gal1p_c,Alpha-D-Galactose 1-phosphate,C6H11O9P,-2,C6H11O9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd19025, metanetx.chemical:MNXM1106067, metanetx.chemical:MNXM1106068, seed.compound:cpd00348","seed.compound:cpd19025, metanetx.chemical:MNXM1106067, metanetx.chemical:MNXM1106068, seed.compound:cpd00348","seed.compound:cpd19025, metanetx.chemical:MNXM1106067, metanetx.chemical:MNXM1106068, seed.compound:cpd00348",Same
868,M_met__L_c,L-Methionine,C5H11NO2S,0,C5H11NO2S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804","seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804","seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804",Same
869,M_met__L_e,L-Methionine,C5H11NO2S,0,C5H11NO2S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804","seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804","seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804",Same
870,M_met__L_p,L-Methionine,C5H11NO2S,0,C5H11NO2S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804","seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804","seed.compound:cpd30746, metanetx.chemical:MNXM738803, seed.compound:cpd00060, metanetx.chemical:MNXM738804",Same
871,M_pe160_c,"Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)",C37H74NO8P,0,C37H74NO8P,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15531, seed.compound:cpd23597, seed.compound:cpd29054, metanetx.chemical:MNXM32178","seed.compound:cpd15531, seed.compound:cpd23597, seed.compound:cpd29054, metanetx.chemical:MNXM32178","seed.compound:cpd15531, seed.compound:cpd23597, seed.compound:cpd29054, metanetx.chemical:MNXM32178",Same
872,M_pe160_p,"Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)",C37H74NO8P,0,C37H74NO8P,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15531, seed.compound:cpd23597, seed.compound:cpd29054, metanetx.chemical:MNXM32178","seed.compound:cpd15531, seed.compound:cpd23597, seed.compound:cpd29054, metanetx.chemical:MNXM32178","seed.compound:cpd15531, seed.compound:cpd23597, seed.compound:cpd29054, metanetx.chemical:MNXM32178",Same
873,M_phe__L_c,L-Phenylalanine,C9H11NO2,0,C9H11NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00066, seed.compound:cpd01400, metanetx.chemical:MNXM741663, metanetx.chemical:MNXM741664","seed.compound:cpd00066, seed.compound:cpd01400, metanetx.chemical:MNXM741663, metanetx.chemical:MNXM741664","seed.compound:cpd00066, seed.compound:cpd01400, metanetx.chemical:MNXM741663, metanetx.chemical:MNXM741664",Same
874,M_phe__L_e,L-Phenylalanine,C9H11NO2,0,C9H11NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00066, seed.compound:cpd01400, metanetx.chemical:MNXM741663, metanetx.chemical:MNXM741664","seed.compound:cpd00066, seed.compound:cpd01400, metanetx.chemical:MNXM741663, metanetx.chemical:MNXM741664","seed.compound:cpd00066, seed.compound:cpd01400, metanetx.chemical:MNXM741663, metanetx.chemical:MNXM741664",Same
875,M_fru_c,D-Fructose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611","seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611","seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611",Same
876,M_fru_e,D-Fructose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611","seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611","seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611",Same
877,M_fru_p,D-Fructose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611","seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611","seed.compound:cpd19015, seed.compound:cpd27040, metanetx.chemical:MNXM729613, seed.compound:cpd00082, metanetx.chemical:MNXM729611",Same
